gameId,start_time,duration,queue,win,championId,role,lane,kills,deaths,assists,damage_dealt,gold,cs,cspm_0,cspm_10,cspm_20,xppm_0,xppm_10,xppm_20,gpm_0,gpm_10,gpm_20,cspm_diff_0,cspm_diff_10,cspm_diff_20,xppm_diff_0,xppm_diff_10,xppm_diff_20
3879630386,1619288666.097,1776,420,False,131,DUO,MIDDLE,2,6,3,123020,9326,178,6.699999999999999,6.199999999999999,,460.2,448.1,,263.4,297.8,,,,,,,
3878763648,1619231749.927,1613,420,True,103,SOLO,MIDDLE,5,3,11,94736,10657,157,7.1,4.8,,483.3,447.1,,318.7,396.1,,1.2999999999999998,-3.5000000000000004,,53.70000000000002,-79.6,
3875140810,1618966652.187,1859,420,False,20,NONE,JUNGLE,7,7,12,131749,11061,37,0.8999999999999999,0.5,2.3,246.2,545.2,571.8,200.4,445.70000000000005,398.1,0.39999999999999997,-2.2,-0.20000000000000018,-82.39999999999999,-104.50000000000003,-217.60000000000002
3875065433,1618964622.298,1628,420,False,526,DUO_SUPPORT,BOTTOM,1,7,14,16336,6739,29,1.5,0.7,,244.6,375.70000000000005,,175.5,270.9,,1.7500000000000004,0.4500000000000002,,42.60000000000001,16.75000000000003,
3874774010,1618948745.528,2473,420,False,3,SOLO,MIDDLE,5,7,21,153210,13751,187,6,5.4,2.6,449.79999999999995,379.5,415.1,338.6,357.2,264.6,-0.5,-0.30000000000000004,-3.7,38.39999999999998,-101.6,-114.09999999999997
3874691847,1618946852.015,1525,420,False,131,SOLO,MIDDLE,4,9,4,78396,7955,118,6.6,3.8,,402.4,394.1,,263.29999999999995,365.20000000000005,,,,,,,
3873862095,1618885143.818,2139,420,True,103,SOLO,MIDDLE,12,8,17,167685,14757,182,5.8,7.5,3.6,382.7,630.6,402.2,329.4,586.1,350.29999999999995,,,,,,
3873791633,1618881694.976,1634,440,True,131,SOLO,MIDDLE,6,6,5,142966,11006,177,7.4,5.4,,495.5,404.70000000000005,,307.2,328,,-1.5999999999999996,-3.5,,-24.30000000000001,-178.79999999999998,
3873453054,1618858197.556,2356,420,False,432,DUO_SUPPORT,BOTTOM,6,6,13,78775,11838,63,0.8999999999999999,0.7,2.5,280.8,375.9,597.5,233.29999999999998,353.2,340.7,-0.7999999999999996,-0.8999999999999997,0.7,13.650000000000006,5.5,32.849999999999966
3871888110,1618761219.94,2100,400,True,234,NONE,JUNGLE,5,10,19,164996,12639,43,0.8999999999999999,0.4,2,312.7,359.9,654.8,235.3,298.3,421.6,0.7,-0.4000000000000001,1.6999999999999997,-54.20000000000002,-164,385.3
3871914748,1618759163.059,1293,400,True,131,NONE,JUNGLE,10,2,4,146380,10308,30,0.1,2.4,,360.5,659.2,,342,527.1,,-0.30000000000000004,-0.9,,16.400000000000006,170.6,
3871181970,1618704693.267,1913,420,True,25,DUO_SUPPORT,BOTTOM,3,6,14,34941,8750,36,0.4,0.7999999999999999,1.6,288.29999999999995,325.29999999999995,420.1,193.2,276.1,260.3,-0.19999999999999973,0.19999999999999973,-1.4,5.599999999999994,-70.34999999999997,-81.30000000000001
3870550215,1618678084.369,1517,420,True,143,DUO_SUPPORT,BOTTOM,1,5,13,43383,7615,30,0.7,1.6,,274.2,385.5,,226.6,276.3,,0.15000000000000013,0.5500000000000003,,14.149999999999991,65.85,
3870409039,1618670536.091,2302,420,True,44,DUO_SUPPORT,BOTTOM,0,6,17,29163,9215,40,1.8,1.3,0.9,249.1,380.5,191,181.8,254.3,193.3,-0.44999999999999973,-2,-1.9500000000000002,-83.35000000000001,-102.35,-366.19999999999993
3869794207,1618621716.184,986,400,False,83,DUO,NONE,0,4,0,50645,4740,110,6.4,,,395.20000000000005,,,229.2,,,-0.040000000000000036,,,-44.15999999999997,,
3869707375,1618618976.915,1827,420,True,63,DUO_SUPPORT,BOTTOM,5,6,10,72042,9208,50,1.1,1.5,2.2,270.9,389.9,395.2,190.9,320.9,275.1,-0.0499999999999996,1.05,-1.6499999999999997,16.249999999999986,189.45000000000002,46.85000000000002
3869720818,1618616320.06,1528,420,False,40,DUO_SUPPORT,BOTTOM,0,4,8,16396,6023,19,0.7,0.9,,266.20000000000005,354.1,,206.3,240.10000000000002,,0,-1.0500000000000003,,9.55000000000004,36.650000000000034,
3869521390,1618601378.428,2159,420,True,432,DUO_SUPPORT,BOTTOM,3,5,21,43410,11178,60,0.8999999999999999,2.1,0.7999999999999999,246.29999999999998,393.5,517.2,155.89999999999998,372,263,-1.3999999999999995,0.4500000000000002,-0.8000000000000005,-41.500000000000014,103.40000000000003,188.35
3869283520,1618583291.938,1575,420,True,3,DUO_SUPPORT,BOTTOM,2,2,13,44986,7621,57,1.5,2.4,,297.1,352.5,,191.9,291.4,,1,-0.10000000000000009,,25,21.49999999999997,
3868492250,1618538543.798,2402,420,True,526,DUO_SUPPORT,BOTTOM,1,8,29,31580,10868,39,1.6,1.2,0.6000000000000001,278.6,375.29999999999995,398,238.89999999999998,295,231.5,0.40000000000000013,0.7999999999999996,0.9499999999999997,26.049999999999983,103,24.099999999999966
3868406905,1618536902.936,1270,420,False,53,DUO_SUPPORT,BOTTOM,0,4,1,16026,4253,32,1.2,1.4,,221.5,257.9,,147.8,199.8,,0.5500000000000003,-1.7500000000000004,,-24.900000000000006,-135.15,
3868385076,1618536359.528,197,420,True,267,DUO,NONE,0,0,0,806,857,0,,,,,,,,,,,,,,,
3868317842,1618534029.231,1866,420,True,40,DUO_SUPPORT,BOTTOM,2,6,14,16951,7956,15,0.30000000000000004,0.6,0.6,262.4,302,371.1,197.5,285.2,233,-0.3999999999999999,-0.24999999999999978,-0.4500000000000002,16.29999999999997,-82.79999999999995,-190.7
3867605869,1618502828.245,1236,420,False,86,SOLO,MIDDLE,4,3,1,63032,7476,144,7.2,7.2,,412.5,486.9,,314.3,375.8,,0.6000000000000001,-0.3999999999999999,,-13.399999999999977,-77.59999999999997,
3867664609,1618502363.735,208,420,False,103,DUO,NONE,0,0,1,3501,1194,16,,,,,,,,,,,,,,,
3867651565,1618500005.502,1869,420,False,102,SOLO,TOP,3,6,2,116899,10224,175,6,6.5,4.8,448.7,486.79999999999995,452.9,266.5,338,334.9,0.40000000000000013,-0.7000000000000002,-0.7,-13.700000000000045,-190.00000000000003,-385.1
3866554283,1618419221.627,1867,420,False,33,NONE,JUNGLE,3,9,12,103124,10110,25,0.2,0.8,1.5,255.5,373.3,599.9,282.5,322,333.9,,,,,,
3866591075,1618417100.165,1778,420,False,33,NONE,JUNGLE,0,7,6,113426,7912,26,0.1,0.2,,213.3,320.8,,200.5,264.29999999999995,,-0.6,-0.5,,-117.90000000000002,-149.39999999999998,
3865614952,1618368300.941,2038,420,False,102,SOLO,TOP,9,6,9,195427,14457,205,5.6,8.6,3.8,426.6,667.8,358.2,227.1,585.0999999999999,457.7,-0.3999999999999999,1.7999999999999998,-0.20000000000000018,-13,206.9,-236
3865585857,1618366017.933,1537,420,False,74,SOLO,TOP,1,4,3,66053,6575,121,5.300000000000001,5.9,,432,373.5,,222.29999999999998,244.5,,-2.9999999999999996,-0.20000000000000018,,-74.6,-37.39999999999998,
3862487093,1618157603.408,2311,420,True,102,SOLO,TOP,11,7,11,250721,19795,279,6.800000000000001,7.9,8,454.5,583.5,636.8,290,493,564.3,2.3000000000000003,0.39999999999999947,3.4000000000000004,83,18.80000000000001,118.69999999999999
3862472842,1618154700.786,2523,420,False,240,SOLO,TOP,4,8,14,160939,14516,160,3.2,4.4,3.5999999999999996,294.29999999999995,458.40000000000003,630.6,198.3,380.4,440.9,-3.7,-3.9999999999999996,-0.30000000000000027,-171.3,-98.09999999999997,213
3861446608,1618090832.655,1213,420,True,54,DUO,TOP,4,2,4,57866,7438,133,6,7.300000000000001,,487.8,610.3,,258.2,426.2,,,,,,,
3861442196,1618088538.277,1838,420,True,6,SOLO,TOP,8,4,11,148913,13284,176,5.7,6.300000000000001,5.1,431.2,461.79999999999995,675.5999999999999,295.9,377.1,565.4000000000001,-1.8999999999999995,-3.599999999999999,-2.1999999999999997,-44.89999999999998,-169.00000000000003,151.59999999999997
3856176597,1617736194.2,2235,420,False,136,SOLO,MIDDLE,6,9,12,138779,12798,199,8,6.8,3.4,499.4,499.40000000000003,339.1,343.2,381.20000000000005,306.2,1.0999999999999996,-0.5999999999999996,-4,97.20000000000002,37.400000000000034,-215.89999999999998
3856192167,1617733924.646,1834,420,False,136,SOLO,MIDDLE,3,5,9,128868,10016,185,7.7,6.5,4,485.5,467.4,373.5,277.8,342.2,312,0.3000000000000007,-0.10000000000000009,0.8999999999999997,49.400000000000006,-94.50000000000003,-98.5
3856137635,1617731530.598,1903,420,True,136,SOLO,MIDDLE,10,8,9,125953,12788,166,6.8,7,1.9,493.9,595.3,286.7,298.2,566.7,258.5,2,1.3000000000000007,-3.9000000000000004,86.4,149.60000000000002,-148.9
3856124184,1617728759.922,1233,420,True,136,SOLO,MIDDLE,1,4,4,47215,6188,89,6,2.9,,433.4,320.2,,234.8,319.79999999999995,,,,,,,
3854866114,1617642278.409,2100,400,True,133,SOLO,TOP,14,13,13,178411,16196,155,5.8,4.3,3.5,458.29999999999995,618.1,640.7,306.3,509.9,503.1,-1.1,-2,0.10000000000000009,-51.30000000000001,59.5,138.10000000000005
3854873866,1617640834.37,994,400,True,39,DUO,NONE,3,0,0,76859,7508,156,9.3,,,543,,,319.9,,,1.1199999999999994,,,30.74000000000001,,
3854899770,1617638775.262,1562,400,True,74,NONE,JUNGLE,4,3,9,117975,10928,179,6.5,8.7,,462.5,654.1,,275.4,495.29999999999995,,,,,,,
3852596416,1617490276.513,1929,420,False,133,SOLO,TOP,7,11,8,154395,13406,199,5.1,6.9,6.7,389.1,498.59999999999997,643.9000000000001,277.3,380.29999999999995,565.3,-0.6000000000000001,1.6,5.5,-114.00000000000003,-48.80000000000001,105.50000000000003
3852573377,1617488645.623,1178,420,False,6,DUO_SUPPORT,NONE,2,5,2,47283,5904,111,6.4,,,460.1,,,257.8,,,-0.8599999999999999,,,1.5599999999999739,,
3851067963,1617395072.03,2022,420,True,86,SOLO,TOP,8,6,5,199929,16196,267,6.1,7.5,10.600000000000001,421.9,643.4000000000001,689.4,273.5,540,552.4,-0.10000000000000009,-1.9000000000000004,5.000000000000001,-59.89999999999998,-36.69999999999999,88.69999999999999
3851062694,1617392556.654,2181,420,False,6,SOLO,TOP,4,13,6,153192,12292,209,7,6.4,4.5,435.70000000000005,406.5,474.9,272.5,287.8,409,2.4,0,-2.2,53.60000000000001,-157.49999999999997,-156.60000000000002
3849850796,1617320990.98,1502,420,False,85,SOLO,TOP,2,4,6,67708,8782,140,7,3.3,,489.70000000000005,351.6,,280.5,366,,0.5,-3.8999999999999995,,46.30000000000001,-104.09999999999997,
3849401630,1617293282.918,2076,420,True,74,SOLO,TOP,9,9,4,159265,14546,204,6,5.800000000000001,7,434.9,459.1,504.5,235.2,445.4,412.9,-1.4000000000000004,0.9000000000000001,0.6999999999999997,-63.30000000000001,1.5999999999999943,-113.9
3849398575,1617291899.686,967,420,False,222,DUO_SUPPORT,NONE,0,4,4,38495,5263,104,6.4,,,284,,,253.89999999999998,,,-0.5000000000000002,,,-83.36000000000001,,
3848228376,1617205900.181,1962,420,False,62,SOLO,TOP,7,7,5,120897,12857,187,5.6,6,5.1,402.6,406.1,438.2,294.9,364.4,401,-1.5999999999999996,-2.3999999999999995,-0.9000000000000004,-8.600000000000023,-116.39999999999998,-126.39999999999998
3845982003,1617060443.357,2224,420,True,62,SOLO,TOP,4,7,11,144654,13085,196,7.1,5.4,4.1,475.29999999999995,396.29999999999995,512.5,318.5,316.9,376.70000000000005,-0.30000000000000027,-3.6,-1.5999999999999996,21.69999999999996,-208.2,45.599999999999966
3841148257,1616725827.283,2162,400,True,51,DUO_CARRY,BOTTOM,17,7,12,238903,19121,237,6.8,5.699999999999999,7.199999999999999,315.4,341,686.5,261.9,322.8,617.1,,,,,,
3841079676,1616723027.975,1978,400,False,360,DUO_CARRY,BOTTOM,16,7,3,192139,17365,246,8.100000000000001,7.4,6.5,283.6,375.9,718.7,388.6,456.7,722.3,1.0500000000000003,0.8499999999999996,1.3500000000000003,65.19999999999999,-38.79999999999998,84.05000000000001
3840699598,1616697317.657,1914,420,True,62,SOLO,TOP,3,6,14,113817,12138,178,5.6,8.899999999999999,2.3,406.9,565.3,523,231.7,407.79999999999995,400.3,-2.6999999999999997,1.0999999999999996,-1.0000000000000002,-56.30000000000001,48.80000000000001,69.50000000000003
3840734594,1616695106.471,1850,420,True,54,SOLO,TOP,2,8,14,84200,10251,127,4.3,4.4,3.3,375.1,541.2,488.2,229.8,296.29999999999995,374.1,-2.3000000000000003,-1.6,-0.4,-114.09999999999998,107.9,-38.200000000000045
3840199222,1616645464.997,1249,400,True,222,DUO_CARRY,BOTTOM,4,3,13,80821,9149,151,8.7,5.6,,375.9,376.4,,376.1,364.1,,2.8,1.75,,77.7,-2.3499999999999943,
3840202215,1616643137.361,1794,400,True,222,DUO_CARRY,BOTTOM,15,5,15,184306,15368,162,6.1,5.8,,280.4,553.4000000000001,,225.79999999999998,633.7,,1.0499999999999998,1.7499999999999998,,-18.89999999999999,199.1,
3840073214,1616639944.178,968,420,False,74,DUO_SUPPORT,NONE,1,3,0,49024,4620,104,7,,,513.6,,,265.8,,,0.8999999999999999,,,-5.079999999999984,,
3825577331,1615750340.006,1826,420,False,240,SOLO,TOP,4,4,2,110017,9956,160,6.7,6.3,3,480.2,569.6,309.6,234.9,398.70000000000005,306.7,0.40000000000000036,0.7999999999999998,-1.2999999999999996,-24.600000000000023,100.10000000000002,-351.5
3825543878,1615748210.713,1712,420,False,85,SOLO,TOP,3,7,5,75018,8479,149,6.3,4.8,,446.5,394.20000000000005,,229.1,283.3,,-0.5,-2.4000000000000004,,-42.599999999999966,-217.49999999999997,
3824106932,1615665781.853,1095,420,True,85,DUO_SUPPORT,NONE,2,0,2,43700,6657,109,6.6,,,442.6,,,222.7,,,0.3799999999999992,,,39.48000000000002,,
3820142588,1615434910.23,2120,420,False,102,SOLO,TOP,4,6,14,190880,14400,209,5.8,8.1,5.4,416.6,614.2,556.5,283.8,456.8,501.9,-1.2000000000000002,1.2999999999999998,-2.1,-5.099999999999994,125.89999999999998,-83.50000000000003
3820096071,1615433054.94,1337,420,False,136,SOLO,MIDDLE,3,8,3,61312,6928,127,6.5,4.6,,473.3,455.4,,302,273.1,,0.09999999999999964,-2.4000000000000004,,18.700000000000017,-214.90000000000003,
3818459732,1615339570.618,1851,420,True,6,SOLO,TOP,5,5,12,136187,13426,167,6.800000000000001,6.1000000000000005,2.7,442.4,441.29999999999995,527.5,257.79999999999995,509.2,421,-0.49999999999999956,3.1,0.3999999999999999,-34.70000000000002,2.0999999999999943,172.10000000000002
3817320650,1615251442.918,1242,420,True,85,NONE,JUNGLE,5,2,4,78096,8638,141,5.9,8.1,,452.7,588,,314.2,434.9,,,,,,,
3815552983,1615141882.189,1855,420,True,136,SOLO,MIDDLE,8,3,14,116638,11968,132,5.5,5.300000000000001,1.9,413.6,426.9,500.7,274.1,419.5,383.6,-0.8000000000000003,0.8000000000000003,-2.9,16.5,32.599999999999994,-17.400000000000006
3815528853,1615139852.615,1624,420,False,127,SOLO,MIDDLE,2,9,12,66666,7138,97,4.199999999999999,4.3,,355.6,356.9,,250.5,252.5,,,,,,,
3813049319,1614981568.229,1419,420,True,6,SOLO,TOP,7,3,11,153874,12345,179,6.9,8.4,,423.8,734.9,,350.1,577.3,,1.5,1.6000000000000005,,3.8000000000000114,254.29999999999995,
3813054702,1614979212.543,1753,420,False,136,SOLO,MIDDLE,0,5,5,102297,7799,167,5.7,7.199999999999999,,446.9,455.8,,227.7,300.2,,-1.4999999999999996,-0.6000000000000005,,-61.80000000000004,-141.2,
3813060271,1614976902.522,1856,420,True,6,SOLO,TOP,5,7,5,179634,13645,228,7.8,7.4,6.3,464.3,502.2,508.6,285.8,481.5,464.5,3.8,0.6000000000000001,2.3,62.30000000000001,-80.39999999999998,73.19999999999996
3812958059,1614975214.715,1224,420,False,147,SOLO,MIDDLE,2,4,3,56661,6229,122,7.3,4.9,,478.1,309.3,,320,248,,0.09999999999999964,-2,,61.19999999999999,-322.59999999999997,
3806764919,1614548598.125,1841,420,False,3,SOLO,MIDDLE,1,2,3,134278,8882,194,8.1,6.1,5.199999999999999,477.5,555.2,386.7,265.3,311.2,253.4,0.6999999999999997,-1.7000000000000006,-0.30000000000000027,6.400000000000006,59.39999999999998,-201.4
3806771423,1614546990.675,1180,440,True,147,DUO_SUPPORT,NONE,3,2,13,59863,7615,107,4.9,,,353.79999999999995,,,243.6,,,0.6599999999999997,,,23.440000000000055,,
3806677278,1614544774.342,1811,420,True,136,SOLO,MIDDLE,1,6,16,125469,10425,190,5.5,7,6.5,369,475.70000000000005,751.2,204.8,330.3,450.2,-0.6999999999999997,0.10000000000000009,3,-94,-25.599999999999994,280.29999999999995
3806702741,1614542837.019,1588,420,False,54,SOLO,TOP,1,5,9,76074,7933,136,5.6,5.1,,464,459.6,,216.8,362.2,,,,,,,
3806604224,1614538092.036,2257,420,False,136,SOLO,MIDDLE,8,9,5,138838,13222,179,5.8,5,5.8,397.4,397.4,522,258.70000000000005,363.8,507.6,-2.6,-2.6999999999999997,-0.6000000000000001,-75.9,-114.1,111.70000000000002
3805335271,1614466753.178,1044,420,True,136,DUO,NONE,5,1,3,44346,6597,113,7.800000000000001,,,484.4,,,336.6,,,0.28000000000000047,,,64.12000000000003,,
3803379922,1614316507.052,1990,440,True,85,SOLO,TOP,2,7,6,113371,11257,153,4.9,6.699999999999999,3.5,376,485,463.4,248.8,374.3,365.1,-1.0999999999999999,0.19999999999999973,1.1999999999999997,-112.59999999999997,-59.79999999999998,142.00000000000003
3803193439,1614314250.083,1783,440,False,518,SOLO,MIDDLE,2,10,4,101519,8426,130,6.8,4.199999999999999,,496.2,323.1,,285.8,271.8,,0.7000000000000002,-1.8000000000000003,,102.5,-111.20000000000002,
3798230910,1613967548.354,2063,700,True,117,DUO_SUPPORT,BOTTOM,5,10,26,26589,10414,24,0.1,1,0.8,250.1,424.5,378.1,183.8,344.9,284.2,0.24999999999999956,-0.3999999999999999,-0.85,19.549999999999983,29.150000000000006,37.099999999999994
3798109894,1613961189.222,2591,700,False,6,SOLO,TOP,7,7,8,235099,17449,300,6.3,8.8,8.6,499.7,644,577,304.1,421.1,451.09999999999997,-1.3000000000000003,1,2.3999999999999995,27.80000000000001,72.5,142.4
3797737215,1613944502.048,498,900,True,143,DUO,NONE,7,1,4,35213,7328,39,,,,,,,,,,,,,,,
3797722020,1613942159.119,1956,420,True,6,SOLO,TOP,16,4,9,203896,16784,208,7.1,6.300000000000001,5.2,459.6,647.5,668.3,234,536,658.5,0.9000000000000004,1.0000000000000004,2.4000000000000004,-25.89999999999995,192.1,359.90000000000003
3788409222,1613361094.989,1428,440,True,526,DUO_SUPPORT,BOTTOM,0,5,11,22147,6418,38,1.4,1.9,,291.29999999999995,282.4,,211.8,240.2,,1.75,3.6,,43.2,107.25,
3788383831,1613359186.25,1445,440,False,234,SOLO,MIDDLE,7,10,3,50513,9163,82,4,4.2,,343.79999999999995,490.29999999999995,,239.9,531,,-4.5,2.220446049250313e-16,,-145.6,87.89999999999998,
3785178738,1613167821.581,1745,440,False,85,DUO,TOP,4,7,10,83579,9646,147,6,4.6,,455.2,386.2,,221,385.2,,,,,,,
3783577072,1613070451.418,1696,420,True,267,DUO_SUPPORT,BOTTOM,4,7,16,20361,8696,25,0.8,1.3,,237.2,385.3,,223.20000000000002,347.1,,-1.2999999999999998,-1.7500000000000004,,-36.75000000000003,-97.30000000000001,
3783059719,1613019670.017,2105,400,True,59,NONE,JUNGLE,11,8,23,127050,15156,33,0.3,1.4,1.1,321.4,430.9,635.3,325.8,410.8,400.1,0.09999999999999998,0.6000000000000001,-0.7000000000000001,11.600000000000023,157.1,256.40000000000003
3783005432,1613017619.006,1771,400,False,85,DUO,TOP,6,6,4,104604,10768,174,7.1,5,,504.70000000000005,459.7,,272.2,354.3,,,,,,,
3782970150,1613013840.319,1802,420,True,131,SOLO,MIDDLE,6,3,5,158768,12149,220,7.7,8.3,6,450.6,471,642.4000000000001,276.29999999999995,393.4,494.7,2.1000000000000005,2.4999999999999996,1.0000000000000002,15.5,-22.799999999999983,297.40000000000003
3782866056,1613011966.384,1317,420,False,131,DUO_CARRY,MIDDLE,1,5,2,56976,6418,107,5.2,4.6,,434.3,453.8,,266.8,278.1,,,,,,,
3782817203,1613009724.872,1760,420,False,136,SOLO,MIDDLE,1,5,3,138003,8786,199,6.8,6.2,,459.5,448.7,,245.1,304.1,,-0.9000000000000004,0.10000000000000009,,-103,-72.20000000000002,
3781061233,1612906634.306,1688,420,True,136,SOLO,MIDDLE,3,5,9,108502,9681,151,6.1,6.6,,428.2,488.7,,296.6,362.70000000000005,,-1.4000000000000004,-1.7999999999999998,,-61.10000000000002,-90.20000000000005,
3780987340,1612904660.591,1524,420,True,150,SOLO,TOP,4,7,7,90729,9154,122,6.1,3.9,,436.6,448.3,,273.2,341.8,,0.7999999999999998,-0.7,,-7.500000000000014,80.20000000000002,
3780219198,1612842429.606,1237,440,False,79,NONE,JUNGLE,1,7,2,76410,5613,7,0.1,0.6,,294.7,362.9,,213.3,260.4,,0,-0.7999999999999998,,-60.699999999999974,-196.7,
3780203171,1612840695.354,1228,400,True,427,NONE,JUNGLE,3,2,8,241796,6822,7,0,0.4,,271.9,459.79999999999995,,224.4,396.4,,-0.1,-0.4,,-4,187.9,
3780156250,1612838855.177,1447,400,False,28,NONE,JUNGLE,1,7,2,77750,6760,2,0,0.1,,298.4,280.79999999999995,,253,199.2,,-0.2,-1.7000000000000002,,-139.59999999999997,-222.4,
3780125261,1612836164.043,1684,420,True,136,SOLO,MIDDLE,7,4,8,130718,11294,184,7.7,7.1000000000000005,,485.3,524.8,,359.1,327,,1.9000000000000004,-0.8999999999999999,,98.1,-84.80000000000001,
3777240965,1612662868.439,2100,440,True,31,SOLO,TOP,5,6,15,149721,14278,187,7,7,3.3,449.4,487.79999999999995,453,279.1,424,389.29999999999995,0.2999999999999998,-0.10000000000000009,-0.8,-38.400000000000034,66.39999999999998,28.30000000000001
3777162205,1612660110.329,2193,440,True,85,SOLO,TOP,5,6,13,147276,13348,239,7.3999999999999995,6.2,5.6,461.9,546.8,447.1,298.5,333.6,332.6,0.5,-0.5999999999999996,3.1,10.5,1.4999999999999432,46.70000000000002
3776509515,1612635247.245,1215,420,True,54,SOLO,TOP,3,1,4,58035,7713,123,6,6.3,,481.6,442.9,,301.5,416.6,,0.3999999999999999,-0.7999999999999998,,72.40000000000003,-22.50000000000003,
3776486820,1612633596.645,1173,420,True,136,DUO_SUPPORT,NONE,2,0,5,61556,5965,106,5,,,398.70000000000005,,,241.5,,,-0.7600000000000002,,,-1.8000000000000114,,
3775227076,1612560617.262,1834,440,True,102,SOLO,TOP,10,6,11,154553,13855,174,6.300000000000001,5.5,5.6,550.5,504.79999999999995,638.7,349,353.7,565.5,,,,,,
3775192072,1612558289.093,1940,440,False,234,DUO_CARRY,MIDDLE,10,8,6,124067,12364,132,4.7,5.6,1.8,374.6,427.9,439.6,312.5,408.2,398,,,,,,
3775138098,1612556507.544,1272,440,False,3,SOLO,MIDDLE,1,2,10,81108,7043,135,7.300000000000001,5.800000000000001,,487.6,476.29999999999995,,293.2,309.3,,2.1,4.440892098500626e-16,,133.6,101,
3773743802,1612481944.953,1920,400,False,77,NONE,JUNGLE,0,2,0,24891,5320,1,0.1,0,0,210,0,0,192.7,132.4,132.4,,,,,,
3773647997,1612479729.385,1711,420,False,20,NONE,JUNGLE,3,5,11,100697,9293,11,0.3,0,,307.3,403.70000000000005,,297.6,330.5,,0.09999999999999998,-1.2000000000000002,,12.500000000000028,1.6000000000000227,
3772517283,1612393715.371,1951,440,False,39,SOLO,TOP,5,9,8,105089,12337,183,7.8,5.8,3.3,458.70000000000005,535.2,402.8,288.4,470.20000000000005,366.9,0.8999999999999995,-1,-0.3999999999999999,18.700000000000017,-90.90000000000003,-135.99999999999994
3772503216,1612391600.973,1777,440,False,234,SOLO,MIDDLE,4,11,2,93056,9819,135,6.5,4.9,,391.5,315.8,,231.7,340.9,,0.7999999999999998,-0.19999999999999973,,-163.2,-113.1,
3772437726,1612388891.762,1833,400,False,61,SOLO,MIDDLE,6,11,6,101462,11550,164,5.9,4,6.5,387.1,323.29999999999995,551.1,278.7,288.9,355.7,-0.7000000000000002,-1.5,3.3,-81.70000000000002,-158,10.099999999999994
3772473550,1612386851.583,1425,400,False,7,SOLO,MIDDLE,5,8,7,57410,8546,119,5.699999999999999,4.699999999999999,,472.29999999999995,411.1,,328.6,319.9,,,,,,,
3764548355,1611899573.834,1319,400,False,27,SOLO,TOP,1,9,5,60225,6300,98,5.5,3.8,,419.8,326,,279.20000000000005,262.3,,-1.9999999999999996,-3.8,,-165.89999999999998,-315,
3759962545,1611628884.705,1948,420,False,136,DUO_CARRY,MIDDLE,3,5,17,128917,11443,166,6.800000000000001,6.1,2.7,458,537.4,328.8,303.4,420.9,304.7,,,,,,
3759865926,1611626622.017,1806,420,False,150,SOLO,TOP,5,7,1,132334,10797,181,5.4,7.9,4.8,434.4,486,373.5,333.1,352.7,342.8,-1.8000000000000003,-0.3999999999999999,-2.8,-29.200000000000017,-123.30000000000001,-384.1
3758145108,1611528784.573,1723,400,False,157,SOLO,MIDDLE,5,8,6,117467,10183,166,6.800000000000001,6.699999999999999,,442,490.09999999999997,,244.7,371,,0.20000000000000062,-0.3999999999999999,,-41.200000000000045,-159,
3758120907,1611526763.617,1569,400,True,103,SOLO,MIDDLE,4,4,10,91002,9944,133,4,5.5,,396.9,442.70000000000005,,233.4,363.5,,-3.5,-0.19999999999999973,,-71.59999999999997,-0.799999999999983,
3758065836,1611524705.925,1660,400,False,517,SOLO,MIDDLE,8,12,8,63218,9709,68,4.1,1.4,,447.79999999999995,297.9,,263.79999999999995,291.6,,,,,,,
3755444568,1611373202.799,1453,420,True,136,SOLO,MIDDLE,5,4,9,76979,10064,118,6.800000000000001,4.4,,428.3,412.3,,309.3,508.5,,4.440892098500626e-16,2.3000000000000003,,0.8000000000000114,2,
3755405928,1611370930.169,1868,420,False,90,SOLO,MIDDLE,1,7,4,170109,10632,215,6.6,10,4.7,492.1,524.7,399,258.4,452,278.6,0.40000000000000036,2.7,2.0999999999999996,70.29999999999998,-36.19999999999999,27.69999999999999
3755337355,1611368332.89,1915,430,False,777,SOLO,MIDDLE,11,11,6,129289,12027,139,5.5,6.6,0.7,441,505.4,256.3,305,552.2,239.4,0.6000000000000001,3.2,-1.7999999999999998,101.70000000000005,108.9,-307.7
3753877713,1611287331.338,1704,440,True,3,SOLO,MIDDLE,4,5,19,109061,10040,129,5.4,5.4,,400.1,428,,295.29999999999995,346.7,,,,,,,
3753870288,1611285416.239,1619,440,True,131,SOLO,TOP,8,8,5,137227,11815,152,5.6,6.699999999999999,,383.3,497.5,,348,461.6,,0.8000000000000003,1.0999999999999994,,1.900000000000034,48.70000000000002,
3753772257,1611283220.943,1846,440,False,90,DUO,MIDDLE,4,10,8,108077,9812,131,4.8,3.4,4.1,329.2,421.3,390.20000000000005,256.8,369,274.3,,,,,,
3753733944,1611281029.923,1570,440,True,136,SOLO,MIDDLE,7,6,9,103277,10481,159,6.3,6.7,,436.3,470.4,,243.7,419.4,,-0.2999999999999998,1.2000000000000002,,-23.299999999999983,29.899999999999977,
3750948482,1611109629.929,2357,440,True,6,SOLO,TOP,17,10,11,277264,19432,257,5,7.6,7.1,454.1,560.5,594.2,270.5,496.5,614.4,0.19999999999999996,-1.3999999999999995,4.1,59.20000000000002,-258.59999999999997,201.7
